hostname,worker_id,start_time,stop_time,nSuccesses
andes176.olcf.ornl.gov,Worker-8f04f0fe-c94d-43d5-8975-0038f743ba83,1666123006.6763825,1666123006.890326,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G037300.1/model_1_ptm_20211001_682319.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm12G016500.1/model_1_ptm_20211001_114880.pdb
andes176.olcf.ornl.gov,Worker-728f931d-8bb6-4d1e-89ed-6a2d5e7aae3c,1666123006.7978094,1666123006.8929875,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G037300.1/model_1_ptm_20211001_682319.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G019500.1/model_5_ptm_20211001_627857.pdb
andes176.olcf.ornl.gov,Worker-2f6540fe-7ef9-427e-94e4-8fd3f0f9f901,1666123006.7883196,1666123006.8952172,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm14G085100.1/model_2_ptm_20211001_159260.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G131400.1/model_2_ptm_20211001_589071.pdb
andes176.olcf.ornl.gov,Worker-02e15f40-e795-4da2-8ec0-d803b6f9d05d,1666123006.6699603,1666123006.9035769,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G037300.1/model_1_ptm_20211001_682319.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm03G126700.1/model_3_ptm_20211001_809623.pdb
andes176.olcf.ornl.gov,Worker-08c49340-199a-4794-8318-be4441197397,1666123006.7589338,1666123006.90593,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm10G037400.1/model_1_ptm_20211001_832780.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm14G085100.1/model_2_ptm_20211001_159260.pdb
andes176.olcf.ornl.gov,Worker-aec9703f-bda1-4f6b-a4f3-686ec4b2d4f0,1666123006.7853835,1666123006.90719,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm02G139400.1/model_2_ptm_20211001_880826.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G002800.1/model_1_ptm_20211001_113600.pdb
andes176.olcf.ornl.gov,Worker-3356266b-36b5-4ac1-b5f8-92a929528ef6,1666123006.7653222,1666123006.9212706,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm14G085100.1/model_2_ptm_20211001_159260.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm02G139400.1/model_2_ptm_20211001_880826.pdb
andes176.olcf.ornl.gov,Worker-646cf503-1edf-42e6-8de6-9319702f7da0,1666123006.7937195,1666123006.9261334,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm12G016500.1/model_1_ptm_20211001_114880.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G004700.1/model_2_ptm_20211001_120114.pdb
andes176.olcf.ornl.gov,Worker-01fa4b84-6391-4ff1-848f-c68a37e44215,1666123006.7854826,1666123006.939505,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm12G016500.1/model_1_ptm_20211001_114880.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G074700.1/model_1_ptm_20211001_981646.pdb
andes176.olcf.ornl.gov,Worker-4ca79dfb-6f6f-45fa-afa6-c917acb61cf6,1666123006.8018022,1666123006.940106,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm02G139400.1/model_2_ptm_20211001_880826.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm10G037400.1/model_1_ptm_20211001_832780.pdb
andes176.olcf.ornl.gov,Worker-c0874b9e-520a-4180-97a2-ce4bf423585a,1666123006.834712,1666123006.9424198,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm12G016500.1/model_1_ptm_20211001_114880.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G034700.1/model_2_ptm_20211001_410361.pdb
andes176.olcf.ornl.gov,Worker-a5e8db90-5183-4459-a711-f53308e0fb13,1666123006.8360314,1666123006.9449687,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm10G037400.1/model_1_ptm_20211001_832780.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G008700.1/model_2_ptm_20211001_967514.pdb
andes176.olcf.ornl.gov,Worker-4511f95e-0361-4365-82fe-063807afe23d,1666123006.8622704,1666123006.9484074,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm02G139400.1/model_2_ptm_20211001_880826.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G131400.1/model_2_ptm_20211001_589071.pdb
andes176.olcf.ornl.gov,Worker-78b8800e-9f91-4cd6-b6a5-05475f5bb159,1666123006.7990959,1666123006.9523306,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm03G126700.1/model_3_ptm_20211001_809623.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm12G016500.1/model_1_ptm_20211001_114880.pdb
andes176.olcf.ornl.gov,Worker-4633ab34-59ec-48c1-a9d9-9cc71d9506fd,1666123006.8433993,1666123006.9583607,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G002800.1/model_1_ptm_20211001_113600.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G074300.1/model_4_ptm_20211001_211147.pdb
andes176.olcf.ornl.gov,Worker-65051215-113e-4451-a9d0-7fb4eaa139ac,1666123006.831017,1666123006.9753008,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G002800.1/model_1_ptm_20211001_113600.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm03G126700.1/model_3_ptm_20211001_809623.pdb
andes176.olcf.ornl.gov,Worker-e9527562-38af-4ce5-92cf-6d914d43b5f3,1666123006.853039,1666123006.9782484,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm03G126700.1/model_3_ptm_20211001_809623.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm07G021300.1/model_2_ptm_20211001_975803.pdb
andes176.olcf.ornl.gov,Worker-ab564896-9695-4a0f-920c-f124f6a3e596,1666123006.8566456,1666123006.9793518,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G002800.1/model_1_ptm_20211001_113600.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm02G139400.1/model_2_ptm_20211001_880826.pdb
andes176.olcf.ornl.gov,Worker-483dec33-2e3c-4e74-b761-de847e94db4b,1666123006.8578405,1666123006.9911788,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm14G085100.1/model_2_ptm_20211001_159260.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G002800.1/model_1_ptm_20211001_113600.pdb
andes176.olcf.ornl.gov,Worker-5172df60-aec8-4cc1-bc10-a7da36c5bb58,1666123006.8366594,1666123006.993168,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm12G016500.1/model_1_ptm_20211001_114880.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm12G016500.1/model_1_ptm_20211001_114880.pdb
andes176.olcf.ornl.gov,Worker-0fade233-7a7a-4289-822c-7feaec6b1e1e,1666123006.8483703,1666123006.99405,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm03G126700.1/model_3_ptm_20211001_809623.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm02G139400.1/model_2_ptm_20211001_880826.pdb
andes176.olcf.ornl.gov,Worker-6984ebf0-d8f8-47ce-a67e-a04faa4de99e,1666123006.8307912,1666123007.0026731,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm03G126700.1/model_3_ptm_20211001_809623.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm03G126700.1/model_3_ptm_20211001_809623.pdb
andes176.olcf.ornl.gov,Worker-118dc0bc-3a07-402c-92e3-d5f8191f3b4e,1666123006.8868794,1666123007.0094888,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G004700.1/model_2_ptm_20211001_120114.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm12G016500.1/model_1_ptm_20211001_114880.pdb
andes176.olcf.ornl.gov,Worker-728f931d-8bb6-4d1e-89ed-6a2d5e7aae3c,1666123006.8940365,1666123007.0094867,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm12G016500.1/model_1_ptm_20211001_114880.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm07G021300.1/model_2_ptm_20211001_975803.pdb
andes176.olcf.ornl.gov,Worker-5b54b499-2fb4-4535-970e-6ac5f5491f8b,1666123006.8591144,1666123007.0102372,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G037300.1/model_1_ptm_20211001_682319.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G004700.1/model_2_ptm_20211001_120114.pdb
andes176.olcf.ornl.gov,Worker-456111c1-acb8-489b-afc8-505b043dda29,1666123006.890016,1666123007.01043,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm03G126700.1/model_3_ptm_20211001_809623.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G019500.1/model_5_ptm_20211001_627857.pdb
andes176.olcf.ornl.gov,Worker-f97bd65a-880e-4286-a4c9-f32bffd32738,1666123006.8162982,1666123007.010691,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm02G139400.1/model_2_ptm_20211001_880826.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm18G064200.1/model_5_ptm_20211001_473738.pdb
andes176.olcf.ornl.gov,Worker-f1a412fa-2ba4-4dc2-8228-86e13637b89b,1666123006.8721964,1666123007.0124638,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G002800.1/model_1_ptm_20211001_113600.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G037300.1/model_1_ptm_20211001_682319.pdb
andes176.olcf.ornl.gov,Worker-4d23817a-e4ad-4e25-aef8-ac029c0fbbde,1666123006.8136017,1666123007.0157921,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm12G016500.1/model_1_ptm_20211001_114880.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm14G085100.1/model_2_ptm_20211001_159260.pdb
andes176.olcf.ornl.gov,Worker-5407141b-db06-4131-a317-1edd467a24ad,1666123006.8254983,1666123007.0191505,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G037300.1/model_1_ptm_20211001_682319.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm14G085100.1/model_2_ptm_20211001_159260.pdb
andes176.olcf.ornl.gov,Worker-b805c0a2-301d-4ff1-bf4a-c04954683c1d,1666123006.8198845,1666123007.0389202,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm12G016500.1/model_1_ptm_20211001_114880.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm18G064200.1/model_5_ptm_20211001_473738.pdb
andes176.olcf.ornl.gov,Worker-08c49340-199a-4794-8318-be4441197397,1666123006.9073145,1666123007.0512867,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm10G037400.1/model_1_ptm_20211001_832780.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm12G016500.1/model_1_ptm_20211001_114880.pdb
andes176.olcf.ornl.gov,Worker-f404d7a0-9e8c-46bd-be65-3808785c9740,1666123006.8811655,1666123007.0527146,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm18G064200.1/model_5_ptm_20211001_473738.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm03G126700.1/model_3_ptm_20211001_809623.pdb
andes176.olcf.ornl.gov,Worker-4511f95e-0361-4365-82fe-063807afe23d,1666123006.9495554,1666123007.056882,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G074700.1/model_1_ptm_20211001_981646.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm07G021300.1/model_2_ptm_20211001_975803.pdb
andes176.olcf.ornl.gov,Worker-646cf503-1edf-42e6-8de6-9319702f7da0,1666123006.9273257,1666123007.062092,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm02G139400.1/model_2_ptm_20211001_880826.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm02G139400.1/model_2_ptm_20211001_880826.pdb
andes176.olcf.ornl.gov,Worker-a5e8db90-5183-4459-a711-f53308e0fb13,1666123006.9462287,1666123007.0626366,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G074700.1/model_1_ptm_20211001_981646.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G034700.1/model_2_ptm_20211001_410361.pdb
andes176.olcf.ornl.gov,Worker-aec9703f-bda1-4f6b-a4f3-686ec4b2d4f0,1666123006.9084485,1666123007.0636592,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm10G037400.1/model_1_ptm_20211001_832780.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G074700.1/model_1_ptm_20211001_981646.pdb
andes176.olcf.ornl.gov,Worker-2f6540fe-7ef9-427e-94e4-8fd3f0f9f901,1666123006.8963873,1666123007.0643275,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm02G139400.1/model_2_ptm_20211001_880826.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm12G016500.1/model_1_ptm_20211001_114880.pdb
andes176.olcf.ornl.gov,Worker-8f04f0fe-c94d-43d5-8975-0038f743ba83,1666123006.8915863,1666123007.0657425,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm03G126700.1/model_3_ptm_20211001_809623.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm18G064200.1/model_5_ptm_20211001_473738.pdb
andes176.olcf.ornl.gov,Worker-12a1a8ba-f974-4af4-8434-e4b5f8c86557,1666123006.8662014,1666123007.0668876,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm12G016500.1/model_1_ptm_20211001_114880.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G037300.1/model_1_ptm_20211001_682319.pdb
andes176.olcf.ornl.gov,Worker-02e15f40-e795-4da2-8ec0-d803b6f9d05d,1666123006.9051833,1666123007.0743787,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm14G085100.1/model_2_ptm_20211001_159260.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm14G085100.1/model_2_ptm_20211001_159260.pdb
andes176.olcf.ornl.gov,Worker-c0874b9e-520a-4180-97a2-ce4bf423585a,1666123006.9435387,1666123007.0815468,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm02G139400.1/model_2_ptm_20211001_880826.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G034700.1/model_2_ptm_20211001_410361.pdb
andes176.olcf.ornl.gov,Worker-4633ab34-59ec-48c1-a9d9-9cc71d9506fd,1666123006.9594874,1666123007.0826957,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G002800.1/model_1_ptm_20211001_113600.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G131400.1/model_2_ptm_20211001_589071.pdb
andes176.olcf.ornl.gov,Worker-3356266b-36b5-4ac1-b5f8-92a929528ef6,1666123006.9224637,1666123007.092509,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm12G016500.1/model_1_ptm_20211001_114880.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm02G139400.1/model_2_ptm_20211001_880826.pdb
andes176.olcf.ornl.gov,Worker-65051215-113e-4451-a9d0-7fb4eaa139ac,1666123006.9772475,1666123007.0984962,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm10G037400.1/model_1_ptm_20211001_832780.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm10G037400.1/model_1_ptm_20211001_832780.pdb
andes176.olcf.ornl.gov,Worker-78b8800e-9f91-4cd6-b6a5-05475f5bb159,1666123006.9534776,1666123007.1009476,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm03G126700.1/model_3_ptm_20211001_809623.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G074300.1/model_4_ptm_20211001_211147.pdb
andes176.olcf.ornl.gov,Worker-0fade233-7a7a-4289-822c-7feaec6b1e1e,1666123006.995252,1666123007.117416,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm14G085100.1/model_2_ptm_20211001_159260.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G008700.1/model_2_ptm_20211001_967514.pdb
andes176.olcf.ornl.gov,Worker-118dc0bc-3a07-402c-92e3-d5f8191f3b4e,1666123007.0106807,1666123007.1187413,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G008700.1/model_2_ptm_20211001_967514.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G004700.1/model_2_ptm_20211001_120114.pdb
andes176.olcf.ornl.gov,Worker-5172df60-aec8-4cc1-bc10-a7da36c5bb58,1666123006.994425,1666123007.123352,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G002800.1/model_1_ptm_20211001_113600.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G074700.1/model_1_ptm_20211001_981646.pdb
andes176.olcf.ornl.gov,Worker-6984ebf0-d8f8-47ce-a67e-a04faa4de99e,1666123007.0038593,1666123007.1268206,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm02G139400.1/model_2_ptm_20211001_880826.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm07G021300.1/model_2_ptm_20211001_975803.pdb
andes176.olcf.ornl.gov,Worker-4d23817a-e4ad-4e25-aef8-ac029c0fbbde,1666123007.0170343,1666123007.1279037,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm02G139400.1/model_2_ptm_20211001_880826.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G019500.1/model_5_ptm_20211001_627857.pdb
andes176.olcf.ornl.gov,Worker-ab564896-9695-4a0f-920c-f124f6a3e596,1666123006.9803228,1666123007.1293864,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G002800.1/model_1_ptm_20211001_113600.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G004700.1/model_2_ptm_20211001_120114.pdb
andes176.olcf.ornl.gov,Worker-01fa4b84-6391-4ff1-848f-c68a37e44215,1666123006.940561,1666123007.1310334,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm02G139400.1/model_2_ptm_20211001_880826.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G004700.1/model_2_ptm_20211001_120114.pdb
andes176.olcf.ornl.gov,Worker-5407141b-db06-4131-a317-1edd467a24ad,1666123007.02125,1666123007.1327367,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm03G126700.1/model_3_ptm_20211001_809623.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G008700.1/model_2_ptm_20211001_967514.pdb
andes176.olcf.ornl.gov,Worker-4ca79dfb-6f6f-45fa-afa6-c917acb61cf6,1666123006.9413335,1666123007.135247,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G074700.1/model_1_ptm_20211001_981646.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm18G064200.1/model_5_ptm_20211001_473738.pdb
andes176.olcf.ornl.gov,Worker-483dec33-2e3c-4e74-b761-de847e94db4b,1666123006.9921682,1666123007.1364498,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm02G139400.1/model_2_ptm_20211001_880826.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm03G126700.1/model_3_ptm_20211001_809623.pdb
andes176.olcf.ornl.gov,Worker-456111c1-acb8-489b-afc8-505b043dda29,1666123007.0115817,1666123007.1369214,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm12G016500.1/model_1_ptm_20211001_114880.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G008700.1/model_2_ptm_20211001_967514.pdb
andes176.olcf.ornl.gov,Worker-f97bd65a-880e-4286-a4c9-f32bffd32738,1666123007.0120158,1666123007.1429348,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G002800.1/model_1_ptm_20211001_113600.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm14G085100.1/model_2_ptm_20211001_159260.pdb
andes176.olcf.ornl.gov,Worker-f404d7a0-9e8c-46bd-be65-3808785c9740,1666123007.053585,1666123007.145739,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm14G085100.1/model_2_ptm_20211001_159260.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G019500.1/model_5_ptm_20211001_627857.pdb
andes176.olcf.ornl.gov,Worker-aec9703f-bda1-4f6b-a4f3-686ec4b2d4f0,1666123007.0645263,1666123007.1573877,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm10G037400.1/model_1_ptm_20211001_832780.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G019500.1/model_5_ptm_20211001_627857.pdb
andes176.olcf.ornl.gov,Worker-f1a412fa-2ba4-4dc2-8228-86e13637b89b,1666123007.0136678,1666123007.1668408,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm07G021300.1/model_2_ptm_20211001_975803.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm18G064200.1/model_5_ptm_20211001_473738.pdb
andes176.olcf.ornl.gov,Worker-4511f95e-0361-4365-82fe-063807afe23d,1666123007.0578306,1666123007.1693575,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm07G021300.1/model_2_ptm_20211001_975803.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G004700.1/model_2_ptm_20211001_120114.pdb
andes176.olcf.ornl.gov,Worker-b805c0a2-301d-4ff1-bf4a-c04954683c1d,1666123007.039853,1666123007.1704624,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G002800.1/model_1_ptm_20211001_113600.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm07G021300.1/model_2_ptm_20211001_975803.pdb
andes176.olcf.ornl.gov,Worker-08c49340-199a-4794-8318-be4441197397,1666123007.0521421,1666123007.1734927,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G074300.1/model_4_ptm_20211001_211147.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G074700.1/model_1_ptm_20211001_981646.pdb
